X,Y,Z
52.81789702804845,-1.4480797710172908,84.77885850282372
52.81789731565803,-1.4480800914608087,84.77884895374878
52.81789838439287,-1.4480814202561654,84.77879476324586
52.817900601959245,-1.448083832621713,84.7786305674896
52.81790414692156,-1.448086665250461,84.77826386558615
52.81790904969878,-1.4480891366720257,84.77757751571001
52.81791545303146,-1.4480903235229419,84.77643178980402
52.81792386353622,-1.4480891898163284,84.77466645239217
52.81793515048567,-1.448084697063676,84.77210281979148
52.81795040818032,-1.4480757789617618,84.76854542455197
52.81797123920238,-1.4480614943177246,84.76378330606704
52.81800033748275,-1.4480414180530374,84.75759115011275
52.818041935133316,-1.448015825673918,84.74973035462821
52.81810214224027,-1.447985705874459,84.73994998421603
52.81818947948283,-1.447952980215124,84.72798758571318
52.81831566276869,-1.4479209620870592,84.71356988810864
52.818496478472696,-1.4478949307831446,84.69641356456945
52.8187524901875,-1.4478828067422354,84.67622639350512
52.81910922054078,-1.447895816082752,84.65270916843157
52.8195963898452,-1.4479489648167807,84.62555863415255
52.8202457389019,-1.4480612465519338,84.59447164472158
52.8210869669467,-1.448255415893499,84.55915047583862
52.822141725451935,-1.4485568901185737,84.5193086151687
52.823416590855146,-1.4489912374662195,84.47467558505205
52.824897014562566,-1.449579789929296,84.42499898722579
52.82654449550224,-1.4503331413165614,84.37004263479797
52.82829806545464,-1.4512429144002774,84.30958141264385
52.83007937547584,-1.4522733667394736,84.24339525743801
52.83179998474083,-1.4533558424192117,84.17126456783572
52.833370362264446,-1.4543899636770856,84.09296686151026
52.834710831545245,-1.455254655810813,84.00827162986091
52.83576376560644,-1.4558289777717424,83.91693033027573
52.83650471666263,-1.4560183415275025,83.8186621581224
52.836949448501926,-1.4557784369894278,83.71314062289579
52.837154328382276,-1.455128830756423,83.59998713480417
52.83720880567,-1.4541508946858848,83.47877516754463
52.837220606501624,-1.4529694879952166,83.34904466630498
52.8372966191358,-1.4517232642450146,83.21032346566108
52.83752439514016,-1.450532703354493,83.06215075604752
52.83795949761925,-1.4494759631172502,82.90409679620083
52.83862197647984,-1.4485796016932722,82.73577378613393
52.83950185854666,-1.447825489072752,82.55683570812948
52.84057048335461,-1.4471695057700489,82.36696899170194
52.84179318760498,-1.4465641635681545,82.16587884348068
52.843139375141675,-1.4459768440247185,81.95327656728014
52.84458756559853,-1.4453975742145786,81.72887159145608
52.84612475039164,-1.4448343116706865,81.49236957212109
52.847741039092156,-1.4442984190737091,81.24347571753276
52.849422134773185,-1.4437868213260132,80.9819005686327
52.85114320816996,-1.4432687376481164,80.70736423869926
52.852867489075706,-1.4426831739828594,80.41959539776462
52.854551089183424,-1.441949167449581,80.11832350315582
52.85615293383624,-1.4409857958412522,79.80326605370422
52.857646459165416,-1.4397351654657233,79.4741152314231
52.85902886109839,-1.4381803476084984,79.13052888980333
52.860324406304734,-1.4363519043913682,78.77212940826738
52.86158031170891,-1.4343205822771419,78.39851131387232
52.86285628283098,-1.432178557203921,78.0092557576046
52.86421104303057,-1.4300155280818803,77.60394774616123
52.86569016903689,-1.427897449990353,77.1821912078939
52.86731881997228,-1.4258541947628918,76.74361794949859
52.86910085575746,-1.423878674194829,76.28788898627117
52.87102339962943,-1.4219356990373884,75.81468942959678
52.87306420484433,-1.4199758787960108,75.32371982102968
52.87519882153583,-1.4179491774638953,74.81468699074165
52.87740540649868,-1.4158141840202438,74.2872965809543
52.879666490931875,-1.4135417504471517,73.74124809313616
52.88196843258479,-1.411114136337684,73.17623228520097
52.88430008563483,-1.4085221783095214,72.59193020395149
52.88665215825298,-1.4057628915013605,71.9880131095525
52.88901791479679,-1.4028386508086186,71.36414291779069
52.89139481846974,-1.3997575467768577,70.71997327131186
52.893786027796146,-1.3965335539316106,70.05515157458012
52.896200706565,-1.3931852134910705,69.36932207743507
52.898652737872595,-1.38973240158412,68.6621295412525
52.9011581772429,-1.3861918213572808,67.93322260386742
52.90373222760594,-1.382572570185691,67.18225598622315
52.9063865747265,-1.3788732678279745,66.4088910955549
52.90912773601116,-1.375081851312008,65.61279507154961
52.911956800886266,-1.3711784073694218,64.79363865779521
52.914870600179086,-1.3671404838110595,63.95109345158259
52.91786392118702,-1.3629494149833465,63.08482919423089
52.92093198646736,-1.3585956412238984,62.19451183213454
52.92407225533956,-1.3540811275965883,61.27980299109529
52.92728485219545,-1.3494178906221304,60.34036114307405
52.93057152310117,-1.3446230367434593,59.37584414645472
52.933933697746745,-1.3397120275658814,58.3859122486913
52.93728595685977,-1.3346471221971403,57.37188140447618
52.94059556587737,-1.3294159128875924,56.33616714506326
52.94386933494642,-1.3240892564786857,55.28086432752755
52.947121544070505,-1.318612303552768,54.20781921010296
52.95030748819778,-1.3128973222496376,53.11872500219541
52.95335544693713,-1.306863307404922,52.01516065280127
52.95621326452276,-1.3004789640396912,50.89854320179253
52.95893106033835,-1.2938237247811193,49.77009635123649
52.96164090229687,-1.2870751684965411,48.63086416834513
52.96446567597468,-1.280398296936453,47.48176007957099
52.96746833453765,-1.273881619287954,46.32362732958622
52.970659951617385,-1.2675449870783033,45.1572831863362
52.97401434504989,-1.2613479095428544,43.98352549178264
52.97748287295692,-1.2552039357463904,42.80311268230479
52.98101189177805,-1.2490210022398405,41.616737964251485
52.98455466822194,-1.2427350407870825,40.42501030527755
52.98808232047612,-1.2363245162683631,39.22845094382663
52.991592802103696,-1.2298146891706718,38.02751109515213
52.9951018293534,-1.2232599051908566,36.822600123795944
52.99862002141083,-1.2167067707070833,35.6141036613006
53.00214026923422,-1.2101706045531184,34.40238298124812
53.00564346178145,-1.203639343064567,33.187764549354874
53.00911108075213,-1.1970885036914989,31.97053382977439
53.0125337525085,-1.1904932146793488,30.750939720681355
53.01591267083647,-1.1838360771285856,29.529204624207736
53.019256759505645,-1.177111912145721,28.305530401708253
53.02258091489094,-1.1703305074468662,27.080096431691462
53.02590634412145,-1.163516891095911,25.85305570362937
53.02925830031504,-1.15670515454888,24.624537119841428
53.03265858140712,-1.1499256055272558,23.394655259533216
53.03611696640433,-1.143192961342604,22.16352157611612
53.03962790508244,-1.136503236200018,20.93125029593074
53.04317462810175,-1.129839755655578,19.69795689206868
53.04673749235699,-1.1231832201268834,18.46375196959378
53.050301200830695,-1.116519824654332,17.22873531657322
53.05385751870169,-1.1098439257119044,15.99299336987841
53.0574038310695,-1.1031558258605807,14.756600396574207
53.060940006416445,-1.0964577070724209,13.519621619222207
53.06446578075338,-1.0897502051852688,12.282116097962973
53.06819340155732,-1.0826688146871355,11.043848312958605
53.11332937194112,-1.1056885212927992,9.876147092358686
53.22505446743455,-1.368101799753043,9.36727702674124
53.380234954669795,-1.6632657721440713,9.382419804842018
53.659040333475616,-1.907142889502899,9.582088343873247
53.921938085937704,-1.9663288496762268,9.757163230293347
53.967062800975576,-1.9853664410577345,9.864384560546448
53.998079679601524,-2.055728670380449,9.998410789494196
54.10186128109976,-2.0924617452495684,10.267766290286518
54.06229105321924,-1.9937559335424622,10.635844102716979
53.87097462687993,-1.7608206340350694,11.021479112251688
53.725493359435994,-1.5171025546781358,11.25512391049204
53.6515817147601,-1.4015248324740675,11.210505791946826
53.664509448598096,-1.3865501536223368,11.018423052956544
53.68478800798117,-1.3987871822722409,10.85477190983801
53.665150699227326,-1.3753047210494644,10.82208539828954
53.66765710726959,-1.3674224663227947,10.84851427105909
53.757614695268884,-1.3951234598806161,10.779838831875075
53.88550685612944,-1.481392971581006,10.52960477421228
54.00592793010691,-1.6050598836541656,10.199811247394187
54.09942454277966,-1.7110354409379067,9.969344068311125
54.129307507121574,-1.7605344675357293,9.896194548745674
54.08744429754895,-1.7419946924309933,9.942756100166514
54.01143502051992,-1.6817468171826222,10.037032339749176
53.92233290565572,-1.6319346627402798,10.097554199504982
53.84919735506885,-1.622910306217407,10.109822993490118
53.82981816342426,-1.637777830997273,10.130601647671643
53.84432524164095,-1.6531667810933912,10.201672814687294
53.84851450192383,-1.6617150149307518,10.30162042065149
53.83815484171616,-1.671135842705583,10.369214304904032
53.83012361599098,-1.6910230451036745,10.352137822077328
53.8301278441649,-1.7207285781138981,10.252141196205654
53.83366148971056,-1.7495608807938723,10.120491228140699
53.830634758272694,-1.7668907140619834,10.011893538354284
53.807061968396575,-1.7699123197855036,9.94746683584369
53.761655201330605,-1.7634791442464903,9.915607321136491
53.713405498919464,-1.756242751670847,9.898083921340469
53.68203816677077,-1.7574080292095913,9.888627615138411
53.67038950707438,-1.7720982474106763,9.890258010878169
53.66712063985715,-1.79709238788394,9.905536398750828
53.659471357361504,-1.8224139576448675,9.930505095085454
53.64190291113231,-1.839671586540996,9.954905831605421
53.616698428729244,-1.8482366311479115,9.967262783143337
53.59045333812102,-1.8537450209228148,9.960223457497817
53.56895056324376,-1.862298182460361,9.932759084200903
53.55376548752764,-1.8756290941749676,9.889559247856699
53.54294000747216,-1.890340139774037,9.839167064980606
53.533661645501255,-1.9013532776318267,9.791789629174781
53.52416189443099,-1.9061032996097662,9.757020801924218
53.514425464359306,-1.9057617874251873,9.740644037357692
53.50615737528756,-1.903294376238379,9.741742533189854
53.5013364607641,-1.900904551690986,9.753752994298287
53.50021969084027,-1.8989859294051894,9.769543728433632
53.50109087000832,-1.8968201000185065,9.785614259848883
53.50187232240055,-1.893796157367549,9.801733810159266
53.5018288788444,-1.8900916778519576,9.817430968197446
53.50196954617074,-1.8867047871685039,9.829668056281315
53.50397855207694,-1.884883657630569,9.834217426485651
53.50872451846633,-1.885268919021385,9.829117182041491
53.51561087375388,-1.8874017770119496,9.816754164391194
53.52307415047929,-1.889887292993157,9.8028204417034
53.529661919904974,-1.891070170245307,9.79314590711123
53.53485570321794,-1.8898922892722732,9.790845808827251
53.53911694490984,-1.8864255318270844,9.795646699865717
53.543332017629545,-1.8816998961244684,9.805324901640176
53.548188335938676,-1.8769533319518907,9.817596845973227
53.55382238641887,-1.872869830464094,9.830935550507252
53.5598158190031,-1.8693610876741242,9.84419686948011
53.565464339560904,-1.8659612759426287,9.856022867910983
53.570146234456494,-1.8623993163516106,9.864869584692388
53.573597692928516,-1.858869430459543,9.869626496786315
53.57596644328209,-1.8558705089533347,9.87017450732691
53.57763616539707,-1.853833928455448,9.86739851835828
53.578953479819845,-1.8528586531328253,9.862751660484557
53.58004724500921,-1.8527205201891213,9.857767755401492
53.580847030215445,-1.853081885034957,9.853750321533164
53.581249697868934,-1.8536985474406478,9.851591397038407
53.58127004844014,-1.8544827835722577,9.851623187623101
53.58103949792919,-1.8554320529469743,9.85354077308648
53.58067212354366,-1.856521701569524,9.856513466667792
53.58014527945578,-1.8576483100235166,9.859503682686931
53.579310919863,-1.8586531792726007,9.861641455333345
53.57801951401102,-1.8594016543870722,9.862448244912844
53.57624928827699,-1.8598633733342418,9.861825144631148
53.57414798970661,-1.8601395446440843,9.85989894550271
53.571967493034535,-1.8604152494639752,9.8568958590262
53.56994111539046,-1.8608618604184695,9.853134496952396
53.568181918046015,-1.8615484065738743,9.849080779564813
53.56665849656353,-1.862416212356193,9.845331430832374
53.56525213269317,-1.8633291776465009,9.842461100143748
53.56385091455478,-1.8641624774739134,9.840807754918442
53.562420623236434,-1.8648704789487898,9.840342735650829
53.561014805085904,-1.8654938116276578,9.840713809390246
53.55972971816436,-1.8661101947851737,9.841424526214572
53.55864332522531,-1.8667708483710772,9.842031721837115
53.557779844683,-1.8674673386591576,9.842259422424586
53.55711591133503,-1.8681440516381438,9.842006847496693
53.55661325790885,-1.8687365017235669,9.841297192516254
53.55624814662958,-1.8692023890314038,9.840227943724399
53.55601707345916,-1.8695261903579254,9.838950592815348
53.55592098553053,-1.8697033374008456,9.837666203714415
53.55594705461231,-1.8697251306707834,9.83660692945793
53.556065823686794,-1.8695804066446775,9.835988785149837
53.55624608372462,-1.8692722595549445,9.8359491996239
53.556474308736256,-1.8688341150699384,9.836500066693032
53.55676194445677,-1.868329814565939,9.837521964788676
53.557133744663744,-1.867834969040411,9.838803781383769
53.5576049848021,-1.8674105536821675,9.840109309884989
53.558163534974156,-1.8670843010988711,9.841241742561719
53.55876904400572,-1.8668490668886284,9.842082546448728
53.55936941200922,-1.8666761736371158,9.84259748284445
53.559923331099675,-1.8665338376940095,9.84281888969601
53.5604147151065,-1.866400266643224,9.842820615837066
53.5608515846968,-1.8662665321670844,9.842697766543964
53.561252804500455,-1.866131292885653,9.8425530964098
53.56163304028915,-1.8659935214976016,9.84248436862924
53.561995161768785,-1.8658488737012293,9.842567774885595
53.562332246780244,-1.8656915059606123,9.842839632916828
53.562634496814354,-1.8655189563684007,9.843284917005565
53.56289461338473,-1.8653358419626063,9.843840738184285
53.56310858673594,-1.8651534988161624,9.844415651255956
53.5632735478962,-1.864985963083384,9.844917089470425
53.56338634773851,-1.864845284142996,9.845275476008005
53.56344490081337,-1.8647391899552477,9.84545672657411
53.563451207917424,-1.8646718338276316,9.845461944002531
53.563413210926996,-1.8646458076166903,9.845318973974342
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
53.56334346183499,-1.8646628987987672,9.845071883828892
