X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
54.69289317204431,-2.5306072944350424,76.11065006723389,58.44289219564567,-0.3655412162038596,70.44244163164407,56.56789239762783,-1.4480730736325222,73.27654788289138
54.69289321064866,-2.530607337446681,76.11064878550694,58.44289225096506,-0.3655412828301939,70.44244030905696,56.56789239516736,-1.4480730720330923,73.27654713809495
54.692893354093734,-2.530607515805966,76.1106415117742,58.442892503860485,-0.3655415861697587,70.44243285188806,56.567892386328886,-1.4480730636211208,73.2765426438681
54.69289365165953,-2.53060783962126,76.11061947257156,58.44289312075513,-0.3655422741752781,70.44241034697279,56.56789236837152,-1.4480730418732262,73.27652854614047
54.69289412685706,-2.5306082198930056,76.1105702520398,58.44289424412861,-0.36554346536953325,70.44236018056395,56.56789233538813,-1.448072996525613,73.27649650310212
54.69289478196978,-2.530608551706061,76.1104781273123,58.44289596421788,-0.36554532239590476,70.44226637819149,56.56789227854415,-1.4480729166218123,73.27643596990237
54.692895630733354,-2.5306087106702546,76.11032434537911,58.442898290593924,-0.3655480033921362,70.4421099435567,56.56789219427437,-1.4480728003150676,73.27633437659364
54.69289672749706,-2.5306085557905793,76.11008740468802,58.442901167347166,-0.36555164703004844,70.44186916995388,56.56789208662125,-1.4480726514947952,73.27617731513054
54.69289815877722,-2.530607941881539,76.10974333670664,58.44290448665782,-0.3655563891530225,70.44151990366855,56.567891960758196,-1.4480724734514976,73.2759487383531
54.69290001112627,-2.530606711592396,76.10926593841967,58.442908052068695,-0.36556232536309574,70.44103577856144,56.56789181968922,-1.4480722705810916,73.27563110311716
54.69290238812653,-2.5306047079515905,76.10862695993914,58.4429115522165,-0.3655694826425314,70.44038844140682,56.56789166640785,-1.4480720518042922,73.27520549862884
54.692905458141006,-2.5306018140456144,76.1077962780899,58.44291455561829,-0.3655778405267739,70.43954776612924,56.56789150521699,-1.448071831035805,73.27465178884239
54.69290947242927,-2.5305979586777756,76.10674206611745,58.44291645713024,-0.3655873133654976,70.43848206194593,56.56789134374567,-1.4480716295510283,73.27394872856809
54.69291475655978,-2.5305930913703,76.10543095193172,58.442916356399664,-0.365597670678719,70.43715828571298,56.56789119653244,-1.448071481026115,73.27307404643021
54.69292171635714,-2.5305871768446475,76.10382815478165,58.44291291000075,-0.36560845544393566,70.4355422599063,56.567891086898555,-1.4480714372949899,73.27200452023138
54.692930871176976,-2.5305802135811715,76.10189759133932,58.44290417717184,-0.36561891101630783,70.43359889104532,56.56789104855997,-1.4480715753275184,73.2707160360232
54.692942904529296,-2.530572261527226,76.09960195519277,58.44288745038527,-0.3656278880685196,70.43129239090113,56.567891130431846,-1.4480720054869398,73.26918361196437
54.69295872015109,-2.5305634809651334,76.09690278594807,58.44285905890386,-0.3656337273610237,70.42858650791496,56.5678914020505,-1.4480728799914901,73.26738138466885
54.69297949480491,-2.530554174717071,76.09376053743759,58.4428141367959,-0.36563412109208393,70.42544477491903,56.56789195710233,-1.4480744019986613,73.2652825448304
54.69300672973905,-2.53054482180217,76.0901346431161,58.442746360627176,-0.36562595243507795,70.42183077554645,56.56789291717381,-1.4480768360259393,73.26285919470627
54.69304230790836,-2.530536112021034,76.08598358176901,58.44264768027186,-0.36560512896746833,70.41770842561071,56.5678944368121,-1.4480805192665072,73.26008210532784
54.69308855078118,-2.5305289895632055,76.08126495877177,58.44250807219236,-0.3655664288300217,70.41304226005946,56.56789670837842,-1.4480858727727766,73.25692034865963
54.69314825711919,-2.5305246922918134,76.07593562082499,58.442315350955745,-0.36550336942855854,70.40779771270779,56.567899965790545,-1.44809341036226,73.25334076821134
54.693224709377915,-2.5305247748625783,76.06995181801814,58.44205509779526,-0.3654081222807869,70.4019413674582,56.56790448570598,-1.448103741690818,73.24930725524192
54.69332163547899,-2.53053111867213,76.0632694253643,58.44171079602864,-0.36527152421082476,70.39544114136106,56.56791058293784,-1.4481175657894512,73.24477981621666
54.69344310711944,-2.5305459298688624,76.0558442369013,58.44126429067795,-0.36508324977575035,70.388266336892,56.56791859734271,-1.448135650946035,73.23971344533825
54.693593350081336,-2.530571714771072,76.04763234419784,58.44069670977824,-0.3648322192187397,70.38038747973887,56.56792886983709,-1.4481587949181405,73.23405686705188
54.69377644216618,-2.530611214814491,76.0385906025875,58.4399899861885,-0.3645073258141016,70.37177584101568,56.56794170368603,-1.4481877585180285,73.2277512950748
54.693995882437655,-2.5306672803204173,76.02867716879514,58.4391290810956,-0.3640985611795268,70.3624025343994,56.5679573068132,-1.4482231677992976,73.22072945667716
54.69425403796786,-2.5307426636734522,76.01785206401574,58.43810491089648,-0.36359858077010687,70.35223709816154,56.567975713226176,-1.448265385323777,73.21291523158507
54.69455151243189,-2.53083971828823,76.00607768502331,58.436917793962266,-0.363004667989906,70.34124554805656,56.567996685907545,-1.448314359492318,73.2042243089953
54.6948865249922,-2.530959997286953,75.99331916337046,58.435580958234695,-0.36232090877880857,70.32938803983434,56.568019610442015,-1.4483694731709846,73.1945662028601
54.69525442372108,-2.531103759841577,75.97954446974569,58.43412333615633,-0.36156019268495593,70.3166165007668,56.56804339883505,-1.4484294268193159,73.1838477223219
