5.229829645912185,-6.888349290149612,-0.0003999964330603234,19.090945411795925,-17.467869992145257,-0.3852298218704588,8.014506032561199,-5.223314226702201,18.716698925294917
5.229829645912185,-6.888349290149612,285.76242418143954,17.783432625546073,-15.20809946175477,275.7230266452604,5.537504950847149,-7.862802620734546,296.6792501686403
5.229829645912185,-6.888349290149612,-0.0021035726848097624,17.783432723870803,-15.208099423072388,275.72299364804206,5.537502456762084,-7.862801263205623,296.67921698075236
5.229829645912185,-6.888349290149612,-0.000562986593246606,17.783428874330692,-15.208104214361413,275.7222397866149,5.537450593628306,-7.862775904357195,296.6784351755179
5.229829645912185,-6.888349290149612,-0.0005472253618385992,17.78340423568152,-15.208133143273802,275.71859133847147,5.537205795320485,-7.862655843684464,296.67462479646355
5.229829645912185,-6.888349290149612,-0.0005329882828810639,17.783331781304465,-15.208217167674496,275.70848485485976,5.536532167326351,-7.862326289199151,296.6640493077372
5.229829645912185,-6.888349290149612,-0.0005201279668298753,17.7831756969966,-15.208393554500178,275.68721894421935,5.535117507475709,-7.861636538602429,296.6417798344012
5.229829645912185,-6.888349290149612,-0.0005085112771006095,17.782894770975492,-15.208697793080532,275.64915857984045,5.532585906591384,-7.860410113285889,296.60191102667653
5.229829645912185,-6.888349290149612,-0.0004980179517612981,17.782444441442802,-15.20914987855795,275.5878976548717,5.528505501016903,-7.8584549263530725,296.53773518465664
5.229829645912185,-6.888349290149612,-0.0004885393585283282,17.781780669873385,-15.209734373446274,275.49638775030076,5.5223934701652135,-7.8555758992677385,296.4418825052579
5.229829645912185,-6.888349290149612,-0.00047997737014249253,17.780864341322776,-15.21037302143984,275.36703596991106,5.513717423610106,-7.85159093361877,296.3064318064517
5.229829645912185,-6.888349290149612,-0.000472243348507817,17.77966705546371,-15.210890234518937,275.1917754417034,5.501894371711386,-7.846351086718556,296.1229954865462
5.229829645912185,-6.888349290149612,-0.0004652572270682498,17.778179148101763,-15.21097315383699,274.962110615315,5.48628872813095,-7.839766506964002,295.8827812083725
5.229829645912185,-6.888349290149612,-0.000458946681909822,17.776419910789418,-15.210129618581572,274.66913789330954,5.466211020029351,-7.831838828304543,295.5766310752001
5.229829645912185,-6.888349290149612,-0.0004532463830333455,17.774451426597764,-15.207650266196008,274.30354308727345,5.4409212003091705,-7.822700518500955,295.195038981512
5.229829645912185,-6.888349290149612,-0.00044809731802075703,17.772396135224792,-15.202583744392204,273.8555769597623,5.409641270498819,-7.812659534026074,294.72814619872236
5.229829645912185,-6.888349290149612,-0.0004434461811122503,17.770458351788683,-15.193737384416421,273.31501345984833,5.371584562190671,-7.802244208880273,294.16571719300316
5.229829645912185,-6.888349290149612,-0.0004392448213534905,17.768948102279303,-15.17971783592666,272.6711001682395,5.326010923696721,-7.792237131108423,293.497101637238
5.229829645912185,-6.888349290149612,-0.00043544974411080517,17.768302381222064,-15.159025374888293,271.9125182638062,5.272317974029314,-7.783678202708885,292.71119619496227
