X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
52.81789702804845,-1.4480797710172908,81.77885850282372,60.317895075251165,2.882052385445075,70.44244163164407,56.56789493967237,0.7169887546419358,76.11065402019487
52.817897038484446,-1.4480797692150555,81.77885764673596,60.317895086858755,2.88205237122377,70.44244074281211,56.567894867881144,0.7169886613669442,76.11065341646176
52.817897064702365,-1.4480797302328814,81.77885290355626,60.317895175393744,2.882052312273845,70.44243586649662,56.567894660836146,0.716988430799037,76.11064942173147
52.8178970745705,-1.4480795905292865,81.77883874742946,60.317895434835975,2.882052142416586,70.44242135126623,56.56789435068999,0.7169881005740092,76.11063641789106
52.81789708652122,-1.448079325847508,81.77880729869281,60.31789595384942,2.8820517303204274,70.44238913861501,56.567893968558856,0.7169876640813232,76.1106064051334
52.81789718246302,-1.4480789192666734,81.7787484706884,60.317896842668674,2.882050918224252,70.4423289989874,56.56789350374067,0.7169871054696318,76.1105492707032
52.817897411350444,-1.4480782885341437,81.77865029554816,60.317898204461464,2.882049574632395,70.4422288104196,56.56789293860576,0.7169863993754051,76.11045299370338
52.81789779025974,-1.4480773233804445,81.77849911920471,60.31790008201045,2.88204759349177,70.4420747045596,56.56789228065854,0.716985547248355,76.11030380884952
52.81789834719683,-1.4480759346063903,81.778279669761,60.31790244775551,2.882044864567012,70.44185121585437,56.56789153901773,0.7169845557945376,76.11008638493115
52.81789915092137,-1.4480740330036899,81.77797522231391,60.31790522897738,2.882041270657994,70.44154148244007,56.56789071878652,0.7169834288540163,76.10978394649364
52.8179002905446,-1.4480715063734182,81.7775677862722,60.317908326742604,2.882036708304755,70.44112738863387,56.567889818823204,0.7169821679889086,76.10937840886604
52.817901841727455,-1.4480682278622266,81.77703822327653,60.31791161375857,2.8820310972434835,70.4405896462221,56.567888828304774,0.7169807699957815,76.1088505309222
52.817903866596524,-1.4480640622243002,81.77636634180685,60.317914932233144,2.882024364879562,70.43990789923318,56.56788774094482,0.7169792345126437,76.10818002889388
52.81790643678994,-1.4480588700481287,81.77553098844147,60.317918108890495,2.8820164233564354,70.43906084225844,56.56788656183038,0.7169775705447201,76.10734566225148
52.81790964115629,-1.448052514979698,81.77451013729383,60.31792097963346,2.8820071643091025,70.4380263008265,56.56788529598,0.7169757901108389,76.10632532150503
52.81791357026682,-1.448044858002116,81.77328099239514,60.31792340877538,2.881996467362014,70.43678129851487,56.567883940558026,0.7169738967809317,76.10509611246113
52.81791830772282,-1.4480357486445674,81.77182007390175,60.31792529240801,2.881984202913674,70.43530213530615,56.56788249013013,0.7169718873670123,76.10363443059958
52.81792393716469,-1.4480250307032645,81.77010326639507,60.317926549359456,2.8819702247942445,70.4335644588992,56.567880942085374,0.7169697581322159,76.10191603499958
52.81793054621689,-1.4480125506825743,81.76810586606315,60.317927113457216,2.8819543654528728,70.43154332267738,56.56787929856454,0.7169675080380516,76.09991611114913
52.81793822337214,-1.4479981564337523,81.76580264788451,60.31792693319774,2.8819364417217623,70.42921324257031,56.56787756468092,0.7169651381240766,76.09760932018997
52.81794705734769,-1.447981691803138,81.76316792547905,60.317925971301435,2.8819162649820105,70.42654825456843,56.56787574300904,0.7169626480199012,76.09496984702575
52.817957139290534,-1.4479629947692378,81.76017559050707,60.31792419538384,2.8818936468162106,70.42352196652176,56.56787383127748,0.7169600331215068,76.0919714488827
52.817968562978386,-1.4479418996744515,81.7567991467803,60.31792156256965,2.881868399994441,70.42010760260321,56.567871827329924,0.716957287218336,76.08858749703776
52.81798142328725,-1.4479182401649644,81.75301174621318,60.31791800927643,2.8818403396274124,70.41627804196152,56.5678697332289,0.7169544075203942,76.08479101309648
52.81799581591484,-1.4478918488893304,81.74878622355823,60.31791345157974,2.8818092861084748,70.41200585298657,56.56786755232089,0.716951395182761,76.08055470376053
52.81801183842487,-1.4478625548458444,81.74409512903581,60.317907790100435,2.8817750675537432,70.4072633249259,56.567865284957996,0.7169482520222185,76.0758509913907
52.818029590837284,-1.4478301830644327,81.7389107568007,60.31790091183468,2.8817375193885715,70.40202249605105,56.56786292894204,0.7169449786891136,76.07065203906004
52.81804917522172,-1.4477945569387491,81.73320516753424,60.3178926900836,2.881696481287944,70.39625517631792,56.56786048254401,0.7169415754218099,76.064929774191
52.81807069470458,-1.4477554993677837,81.72695020884791,60.31788298821356,2.881651793777043,70.38993296600508,56.56785794569631,0.7169380432654282,76.05865591261272
52.81809425247492,-1.447712831998325,81.7201175368372,60.31787166770058,2.881603296053658,70.38302727286361,56.56785531883288,0.7169343844652806,76.05180198037688
52.81811995145782,-1.4476663749581733,81.71267863671306,60.31785859564502,2.881550824405237,70.37550932804915,56.567852601591724,0.7169306017165321,76.0443393314804
52.818147894832,-1.4476159476733628,81.70460483964595,60.317843648524054,2.8814942103348833,70.36735020105448,56.56784979293883,0.7169266968032413,76.03623916267466
52.81817818661806,-1.4475613695104703,81.69586733643881,60.31782671294369,2.881433278993563,70.35852081426059,56.56784689217605,0.7169226699428874,76.02747252762356
52.818210931324344,-1.4475024597101422,81.68643719029758,60.317807685363235,2.8813678489686763,70.34899195648781,56.56784389943053,0.7169185203534807,76.01801035131875
52.81824623290853,-1.4474390370710473,81.67628534956212,60.31778647143136,2.881297733372825,70.33873429514534,56.56784081527229,0.7169142471575224,76.00782344358095
