X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,59.49337200383415,-2.6614204179767222,72.62403353032275,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,80.59044014653071,5.663508202507184,78.00005690710701
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,53.25516807484438,-2.4367451436124505,79.45854621774866,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,81.84043487932796,-3.507846336552266,78.0000533279026
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,59.782388179460234,-2.817380206767069,79.16087378718538,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,78.56789672382367,0.7169850387065335,81.77886108865452
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,60.16963682668601,3.714760959576162,79.29960193520226,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,73.27281373548227,-0.004699654181262858,78.0000593498099
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,53.642419344200114,4.095395589187064,79.59727522604506,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,76.54535049576477,-4.229530066532247,74.2212538093668
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,59.88062251168799,3.8707232883613862,72.76276081997798,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,75.29535441780126,4.941824979120929,74.22125417774033
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,53.3534016998845,4.251357716050949,73.06043425320436,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,78.56789315552106,0.716992470577338,70.44244695173523
60.575588149986146,0.35432392584888817,82.00008671518674,52.56019304438506,1.0796574327535424,70.22122024669716,52.966148569900724,-2.2807855567434436,72.92170610326963,74.81789702804845,-1.4480797710172908,81.77885850282372,82.31789507525116,2.882052385445075,70.44244163164407,83.86298027947231,1.4386747310557835,74.2212474607931
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,59.493371558395225,-2.661419915048868,72.62403266925443,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,80.59044031721854,5.663508603192962,78.00005567538308
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,53.25516759104246,-2.4367456029561936,79.45854530632447,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,81.84043514892507,-3.507846678533085,78.00005209625317
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,59.78238860675926,-2.817380667474849,79.16087280303972,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,78.5678967233072,0.7169850391098574,81.77886108865452
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,60.16963732766152,3.714761366078371,79.29960098724392,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,73.27281330270843,-0.00469969805202498,78.0000581201975
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,53.64241891659771,4.095396097105863,79.59727437510668,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,76.54535065084974,-4.229529667193285,74.22125259787106
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,59.88062202636791,3.8707228413805574,72.76275991869734,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,75.2953546742128,4.941824628405792,74.22125294939836
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,53.35340210590541,4.251357246251534,73.06043328094798,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,78.56789315401892,0.7169924690937096,70.44244695173523
60.57558816735328,0.35432392476138946,82.00008516948272,52.560193070346024,1.0796574493797861,70.22121868716594,52.96614907095032,-2.280785138954659,72.92170514461766,74.81789707591281,-1.4480798243461233,81.77885691364934,82.31789514384002,2.8820523028371055,70.44243999180841,83.862979838078,1.4386746845427447,74.22124620601248
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,59.49336884880865,-2.6614168967080296,72.62402747108936,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,80.5904413501123,5.663511028538935,78.00004822007043
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,53.255164662064004,-2.4367483460107042,79.45853982414066,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,81.84043676560943,-3.5078487475751876,78.00004466954796
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,59.7823911944192,-2.817383445053334,79.16086685756692,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,78.56789672160092,0.7169850432637281,81.77886108865465
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,60.169640358604255,3.7147638091244506,79.29959526736533,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,73.27281069541199,-0.004699962268723783,78.00005071228799
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,53.64241629628476,4.095399143468636,79.59726922469567,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,76.54535162244608,-4.229527256982769,74.22124524780003
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,59.880619081195185,3.870720146874777,72.76275446622182,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,75.2953562105031,4.941822500436946,74.22124553017497
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,53.35340457249477,4.251354449267165,73.06042744057966,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,78.56789315766862,0.7169924903010156,70.44244695173492
60.575588167216104,0.3543239175185562,82.00007634369176,52.56019318099868,1.0796575605899748,70.22120983171848,52.96615211666332,-2.2807826452346913,72.92169936042056,74.81789725376495,-1.448080045488623,81.77884789516885,82.317895457399,2.8820519267357567,70.44243074589063,83.86297719829757,1.4386743682905723,74.22123868719
60.575588054833986,0.35432388273729626,82.0000493253759,52.560193478201626,1.079657873099702,70.22118283538293,59.49336039628243,-2.6614073848726463,72.62401116230008,74.81789762269261,-1.44808044697996,81.77882056943213,82.31789622229468,2.8820510736991927,70.44240284272524,80.59044452238015,5.663518683126174,78.00002478430787
