X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
52.81789702804845,-1.4480797710172908,81.77885850282372,60.317895075251165,2.882052385445075,70.44244163164407,56.56789547921551,0.7169886705877488,76.11065413413868
52.81789731565803,-1.4480800914608087,81.77884895374878,60.31789548738854,2.8820518890677915,70.44243177815468,56.5678954608846,0.7169886825037927,76.11064858528383
52.81789838439287,-1.4480814202561654,81.77879476324586,60.3178973714321,2.8820496291300093,70.44237622103545,56.567895395037574,0.7169887451752079,76.11061510255868
52.817900601959245,-1.448083832621713,81.7786305674896,60.31790196624704,2.8820445033492894,70.44220855588817,56.567895261261576,0.7169889071931661,76.11051007215586
52.81790414692156,-1.448086665250461,81.77826386558615,60.31791032599034,2.8820356294340415,70.44183480971805,56.56789501558373,0.7169892448578743,76.11027134600275
52.81790904969878,-1.4480891366720257,81.77757751571001,60.31792308912486,2.8820218020524866,70.44113597924016,56.56789459239819,0.7169898387545305,76.10982036203016
52.81791545303146,-1.4480903235229419,81.77643178980402,60.31794021089545,2.882001873283016,70.4399705767992,56.56789396613934,0.7169906985189454,76.10906346730111
52.81792386353622,-1.4480891898163284,81.77466645239217,60.317960950446526,2.881974912779228,70.43817700428556,56.567893170438865,0.7169917827495973,76.10789330418281
52.81793515048567,-1.448084697063676,81.77210281979148,60.31798372575402,2.88194019014659,70.43557562943818,56.56789225380652,0.7169930358048054,76.10619027549122
52.81795040818032,-1.4480757789617618,81.76854542455197,60.31800540966596,2.881897654251631,70.43197074504528,56.56789126254572,0.7169943567925539,76.10382356998754
52.81797123920238,-1.4480614943177246,81.76378330606704,60.318020445201896,2.8818484838729943,70.4271526036163,56.56789026948821,0.7169955446749926,76.1006520258542
52.81800033748275,-1.4480414180530374,81.75759115011275,60.31801978071216,2.8817954566676787,70.42089956866641,56.56788940331302,0.7169962509076463,76.0965249906621
52.818041935133316,-1.448015825673918,81.74973035462821,60.31798903654657,2.8817438435637945,70.41298048080098,56.56788889138102,0.7169959004608745,76.09128277200617
52.81810214224027,-1.447985705874459,81.73994998421603,60.31790570969542,2.8817030391848384,70.40315737823134,56.56788912340447,0.7169935733251704,76.08475644560107
52.81818947948283,-1.447952980215124,81.72798758571318,60.31773573638801,2.881688499044203,70.39118863878592,56.56789071127231,0.716987861295995,76.07676691772271
52.81831566276869,-1.4479209620870592,81.71356988810864,60.31742968445766,2.881723872065051,70.37683253442334,56.56789455343652,0.7169767014208938,76.06712273917098
52.818496478472696,-1.4478949307831446,81.69641356456945,60.31691884727864,2.8818434167018268,70.35985117591912,56.567901922902095,0.7169571998820214,76.0556159367727
52.8187524901875,-1.4478828067422354,81.67622639350512,60.316111862226386,2.882094436730591,70.34001470985422,56.56791454522759,0.7169254847685685,76.04201515534902
52.81910922054078,-1.447895816082752,81.65270916843157,60.314893099829696,2.8825391298343415,70.31710531695695,56.56793462072029,0.7168766418817973,76.02605543782235
52.8195963898452,-1.4479489648167807,81.62555863415255,60.313125003845144,2.8832548158210627,70.29092000617014,56.56796476013535,0.7168048232892648,76.00742447565139
52.8202457389019,-1.4480612465519338,81.59447164472158,60.31065758409102,2.884330807053685,70.26127037939993,56.56800777002816,0.7167036679972736,75.98574669161644
52.8210869669467,-1.448255415893499,81.55915047583862,60.307348667616814,2.885859642886275,70.22797664763786,56.56806617957312,0.7165671971746964,75.96056913907586
52.822141725451935,-1.4485568901185737,81.5193086151687,60.30309724564106,2.8879205666511285,70.1908528169431,56.56814140100086,0.7163912970833182,75.93135647991636
52.823416590855146,-1.4489912374662195,81.47467558505205,60.29788799822945,2.890554643503951,70.14968124395787,56.568232468899424,0.716175708681207,75.89750445245583
52.824897014562566,-1.449579789929296,81.42499898722579,60.291837340729494,2.893734742883883,70.10417894663681,56.568334467309484,0.7159260672547575,75.85837862840643
52.82654449550224,-1.4503331413165614,81.37004263479797,60.28522272298076,2.897339466057228,70.05396505415752,56.56843709066078,0.7156551197034482,75.81337492988945
52.82829806545464,-1.4512429144002774,81.30958141264385,60.278473944380316,2.90114473401,69.99854510886132,56.568524197324706,0.7153821326674177,75.76198318896368
52.83007937547584,-1.4522733667394736,81.24339525743801,60.27211439055375,2.90484495406877,69.93732724886931,56.568575389056384,0.7151300082872113,75.70382574627692
52.83179998474083,-1.4533558424192117,81.17126456783572,60.26666046165679,2.908105004009238,69.86967389580444,56.56857018843826,0.7149206522166087,75.63865073990797
52.833370362264446,-1.4543899636770856,81.09296686151026,60.26250827586876,2.9106294737017104,69.79497539589278,56.568494185292806,0.7147700651562867,75.56628258900841
52.834710831545245,-1.455254655810813,81.00827162986091,60.25984506306523,2.9122263084026803,69.71272033754991,56.56834514137773,0.714684811277785,75.48655412059969
