X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
52.81789702804845,-1.4480797710172908,81.77885850282372,60.317895075251165,2.882052385445075,70.44244163164407,56.56789493967237,0.7169887546419358,76.11065402019487
52.81789716945382,-1.4480797465975594,81.77884690303638,60.3178952325313,2.8820521927498106,70.44242958818064,56.5678939669182,0.7169874907876886,76.11064583975381
52.81789752470238,-1.4480792183977282,81.77878263406527,60.317896432158726,2.8820513939907526,70.44236351525032,56.56789116150703,0.7169843666462841,76.11059171209851
52.81789765842968,-1.4480773254451758,81.77859082184914,60.317899947534485,2.882049092457742,70.44216683726496,56.567886959097336,0.7169798921701217,76.11041551311163
52.81789782042487,-1.4480737390737182,81.77816469873062,60.31790698002387,2.882043508631221,70.4417303632961,56.567881781303576,0.7169739777840992,76.11000884724314
52.817899120594426,-1.4480682300277758,81.7773675926909,60.31791902325417,2.8820325048638082,70.44091548512252,56.56787548311732,0.7169664087098162,76.10923468891156
52.81790222236759,-1.4480596838172497,81.77603734161646,60.3179374750645,2.8820142993544713,70.43955795270543,56.56786782566327,0.7169568412863555,76.10793015754105
52.817907357289975,-1.4480466062981796,81.7739889356009,60.31796291503951,2.881987454969252,70.43746985265204,56.56785891061604,0.7169452951602721,76.10590873636092
52.81791490508035,-1.4480277887690491,81.77101544328522,60.31799496957656,2.8819504778036733,70.43444162957606,56.56784886152185,0.7169318612056133,76.10296269044042
52.81792579776863,-1.4480020223552104,81.76689024509645,60.318032653106464,2.8819017794553177,70.43024480801752,56.5678377475141,0.7169165914555583,76.09886471537992
52.817941243298904,-1.447967786628572,81.7613695712385,60.31807462476933,2.88183995755461,70.42463392307356,56.56782555309797,0.7168995070430102,76.09336976683811
52.81796226756107,-1.4479233625197043,81.7541940993851,60.31811915931833,2.8817639238599195,70.41734762171582,56.56781213160163,0.7168805644940225,76.08621713031974
52.8179897132761,-1.4478669171016287,81.74509023651156,60.31816411805892,2.88167269384361,70.4081100823186,56.56779739783824,0.7168597587903854,76.07713196321937
52.81802455231099,-1.4477965608401049,81.7337713553067,60.31820715227032,2.8815650759692324,70.39663261777709,56.56778142073193,0.7168372117656328,76.06582645840741
